fid,model,data_type,score_func,score
8,Logistic,validation,roc_auc,0.5
8,Logistic,test,roc_auc,0.5
8,SVC,train,accuracy,0.7343367850406586
8,SVC,validation,accuracy,0.7343735947477291
8,SVC,test,accuracy,0.7348952243906827
8,SVC,train,precision,0.7343367850406586
8,SVC,validation,precision,0.7343735947477291
8,SVC,test,precision,0.7348952243906827
8,SVC,train,recall,1.0
8,SVC,validation,recall,1.0
8,SVC,test,recall,1.0
8,SVC,train,f1,0.8468214378828888
8,SVC,validation,f1,0.846845912520418
8,SVC,test,f1,0.8471926304930457
8,SVC,train,roc_auc,0.5
8,SVC,validation,roc_auc,0.5
8,SVC,test,roc_auc,0.5
8,Decision Tree,train,accuracy,0.7343367850406586
8,Decision Tree,validation,accuracy,0.7343735947477291
8,Decision Tree,test,accuracy,0.7348952243906827
8,Decision Tree,train,precision,0.7343367850406586
8,Decision Tree,validation,precision,0.7343735947477291
8,Decision Tree,test,precision,0.7348952243906827
8,Decision Tree,train,recall,1.0
8,Decision Tree,validation,recall,1.0
8,Decision Tree,test,recall,1.0
8,Decision Tree,train,f1,0.8468214378828888
8,Decision Tree,validation,f1,0.846845912520418
8,Decision Tree,test,f1,0.8471926304930457
8,Decision Tree,train,roc_auc,0.5
8,Decision Tree,validation,roc_auc,0.5
8,Decision Tree,test,roc_auc,0.5
8,Random Forest,train,accuracy,0.7343367850406586
8,Random Forest,validation,accuracy,0.7343735947477291
8,Random Forest,test,accuracy,0.7348952243906827
8,Random Forest,train,precision,0.7343367850406586
8,Random Forest,validation,precision,0.7343735947477291
8,Random Forest,test,precision,0.7348952243906827
8,Random Forest,train,recall,1.0
8,Random Forest,validation,recall,1.0
8,Random Forest,test,recall,1.0
8,Random Forest,train,f1,0.8468214378828888
8,Random Forest,validation,f1,0.846845912520418
8,Random Forest,test,f1,0.8471926304930457
8,Random Forest,train,roc_auc,0.5
8,Random Forest,validation,roc_auc,0.5
8,Random Forest,test,roc_auc,0.5
8,Voting,train,accuracy,0.7343367850406586
8,Voting,validation,accuracy,0.7343735947477291
8,Voting,test,accuracy,0.7348952243906827
8,Voting,train,precision,0.7343367850406586
8,Voting,validation,precision,0.7343735947477291
8,Voting,test,precision,0.7348952243906827
8,Voting,train,recall,1.0
8,Voting,validation,recall,1.0
8,Voting,test,recall,1.0
8,Voting,train,f1,0.8468214378828888
8,Voting,validation,f1,0.846845912520418
8,Voting,test,f1,0.8471926304930457
8,Voting,train,roc_auc,0.5
8,Voting,validation,roc_auc,0.5
8,Voting,test,roc_auc,0.5
8,AdaBoost,train,accuracy,0.7343367850406586
8,AdaBoost,validation,accuracy,0.7343735947477291
8,AdaBoost,test,accuracy,0.7348952243906827
8,AdaBoost,train,precision,0.7343367850406586
8,AdaBoost,validation,precision,0.7343735947477291
8,AdaBoost,test,precision,0.7348952243906827
8,AdaBoost,train,recall,1.0
8,AdaBoost,validation,recall,1.0
8,AdaBoost,test,recall,1.0
8,AdaBoost,train,f1,0.8468214378828888
8,AdaBoost,validation,f1,0.846845912520418
8,AdaBoost,test,f1,0.8471926304930457
8,AdaBoost,train,roc_auc,0.5
8,AdaBoost,validation,roc_auc,0.5
8,AdaBoost,test,roc_auc,0.5
9,Logistic,train,accuracy,0.7343367850406586
9,Logistic,validation,accuracy,0.7343735947477291
9,Logistic,test,accuracy,0.7348952243906827
9,Logistic,train,precision,0.7343367850406586
9,Logistic,validation,precision,0.7343735947477291
9,Logistic,test,precision,0.7348952243906827
9,Logistic,train,recall,1.0
9,Logistic,validation,recall,1.0
9,Logistic,test,recall,1.0
9,Logistic,train,f1,0.8468214378828888
9,Logistic,validation,f1,0.846845912520418
9,Logistic,test,f1,0.8471926304930457
9,Logistic,train,roc_auc,0.5
9,Logistic,validation,roc_auc,0.5
9,Logistic,test,roc_auc,0.5
9,SVC,train,accuracy,0.7343367850406586
9,SVC,validation,accuracy,0.7343735947477291
9,SVC,test,accuracy,0.7348952243906827
9,SVC,train,precision,0.7343367850406586
9,SVC,validation,precision,0.7343735947477291
9,SVC,test,precision,0.7348952243906827
9,SVC,train,recall,1.0
9,SVC,validation,recall,1.0
9,SVC,test,recall,1.0
9,SVC,train,f1,0.8468214378828888
9,SVC,validation,f1,0.846845912520418
9,SVC,test,f1,0.8471926304930457
9,SVC,train,roc_auc,0.5
9,SVC,validation,roc_auc,0.5
9,SVC,test,roc_auc,0.5
9,Decision Tree,train,accuracy,0.7343367850406586
9,Decision Tree,validation,accuracy,0.7343735947477291
9,Decision Tree,test,accuracy,0.7348952243906827
9,Decision Tree,train,precision,0.7343367850406586
9,Decision Tree,validation,precision,0.7343735947477291
9,Decision Tree,test,precision,0.7348952243906827
9,Decision Tree,train,recall,1.0
9,Decision Tree,validation,recall,1.0
9,Decision Tree,test,recall,1.0
9,Decision Tree,train,f1,0.8468214378828888
9,Decision Tree,validation,f1,0.846845912520418
9,Decision Tree,test,f1,0.8471926304930457
9,Decision Tree,train,roc_auc,0.5
9,Decision Tree,validation,roc_auc,0.5
9,Decision Tree,test,roc_auc,0.5
9,Random Forest,train,accuracy,0.7343367850406586
9,Random Forest,validation,accuracy,0.7343735947477291
9,Random Forest,test,accuracy,0.7348952243906827
9,Random Forest,train,precision,0.7343367850406586
9,Random Forest,validation,precision,0.7343735947477291
9,Random Forest,test,precision,0.7348952243906827
9,Random Forest,train,recall,1.0
9,Random Forest,validation,recall,1.0
9,Random Forest,test,recall,1.0
9,Random Forest,train,f1,0.8468214378828888
9,Random Forest,validation,f1,0.846845912520418
9,Random Forest,test,f1,0.8471926304930457
9,Random Forest,train,roc_auc,0.5
9,Random Forest,validation,roc_auc,0.5
9,Random Forest,test,roc_auc,0.5
9,Voting,train,accuracy,0.7343367850406586
9,Voting,validation,accuracy,0.7343735947477291
9,Voting,test,accuracy,0.7348952243906827
9,Voting,train,precision,0.7343367850406586
9,Voting,validation,precision,0.7343735947477291
9,Voting,test,precision,0.7348952243906827
9,Voting,train,recall,1.0
9,Voting,validation,recall,1.0
9,Voting,test,recall,1.0
9,Voting,train,f1,0.8468214378828888
9,Voting,validation,f1,0.846845912520418
9,Voting,test,f1,0.8471926304930457
9,Voting,train,roc_auc,0.5
9,Voting,validation,roc_auc,0.5
9,Voting,test,roc_auc,0.5
9,AdaBoost,train,accuracy,0.7343367850406586
9,AdaBoost,validation,accuracy,0.7343735947477291
9,AdaBoost,test,accuracy,0.7348952243906827
9,AdaBoost,train,precision,0.7343367850406586
9,AdaBoost,validation,precision,0.7343735947477291
9,AdaBoost,test,precision,0.7348952243906827
9,AdaBoost,train,recall,1.0
9,AdaBoost,validation,recall,1.0
9,AdaBoost,test,recall,1.0
9,AdaBoost,train,f1,0.8468214378828888
9,AdaBoost,validation,f1,0.846845912520418
9,AdaBoost,test,f1,0.8471926304930457
9,AdaBoost,train,roc_auc,0.5
9,AdaBoost,validation,roc_auc,0.5
9,AdaBoost,test,roc_auc,0.5
10,Logistic,train,accuracy,0.7343367850406586
10,Logistic,validation,accuracy,0.7343735947477291
10,Logistic,test,accuracy,0.7348952243906827
10,Logistic,train,precision,0.7343367850406586
10,Logistic,validation,precision,0.7343735947477291
10,Logistic,test,precision,0.7348952243906827
10,Logistic,train,recall,1.0
10,Logistic,validation,recall,1.0
10,Logistic,test,recall,1.0
10,Logistic,train,f1,0.8468214378828888
10,Logistic,validation,f1,0.846845912520418
10,Logistic,test,f1,0.8471926304930457
10,Logistic,train,roc_auc,0.5
10,Logistic,validation,roc_auc,0.5
10,Logistic,test,roc_auc,0.5
10,SVC,train,accuracy,0.7343367850406586
10,SVC,validation,accuracy,0.7343735947477291
10,SVC,test,accuracy,0.7348952243906827
10,SVC,train,precision,0.7343367850406586
10,SVC,validation,precision,0.7343735947477291
10,SVC,test,precision,0.7348952243906827
10,SVC,train,recall,1.0
10,SVC,validation,recall,1.0
10,SVC,test,recall,1.0
10,SVC,train,f1,0.8468214378828888
10,SVC,validation,f1,0.846845912520418
10,SVC,test,f1,0.8471926304930457
10,SVC,train,roc_auc,0.5
10,SVC,validation,roc_auc,0.5
10,SVC,test,roc_auc,0.5
10,Decision Tree,train,accuracy,0.7343367850406586
10,Decision Tree,validation,accuracy,0.7343735947477291
10,Decision Tree,test,accuracy,0.7348952243906827
10,Decision Tree,train,precision,0.7343367850406586
10,Decision Tree,validation,precision,0.7343735947477291
10,Decision Tree,test,precision,0.7348952243906827
10,Decision Tree,train,recall,1.0
10,Decision Tree,validation,recall,1.0
10,Decision Tree,test,recall,1.0
10,Decision Tree,train,f1,0.8468214378828888
10,Decision Tree,validation,f1,0.846845912520418
10,Decision Tree,test,f1,0.8471926304930457
10,Decision Tree,train,roc_auc,0.5
10,Decision Tree,validation,roc_auc,0.5
10,Decision Tree,test,roc_auc,0.5
10,Random Forest,train,accuracy,0.7343367850406586
10,Random Forest,validation,accuracy,0.7343735947477291
10,Random Forest,test,accuracy,0.7348952243906827
10,Random Forest,train,precision,0.7343367850406586
10,Random Forest,validation,precision,0.7343735947477291
10,Random Forest,test,precision,0.7348952243906827
10,Random Forest,train,recall,1.0
10,Random Forest,validation,recall,1.0
10,Random Forest,test,recall,1.0
10,Random Forest,train,f1,0.8468214378828888
10,Random Forest,validation,f1,0.846845912520418
10,Random Forest,test,f1,0.8471926304930457
10,Random Forest,train,roc_auc,0.5
10,Random Forest,validation,roc_auc,0.5
10,Random Forest,test,roc_auc,0.5
10,Voting,train,accuracy,0.7343367850406586
10,Voting,validation,accuracy,0.7343735947477291
10,Voting,test,accuracy,0.7348952243906827
10,Voting,train,precision,0.7343367850406586
10,Voting,validation,precision,0.7343735947477291
10,Voting,test,precision,0.7348952243906827
10,Voting,train,recall,1.0
10,Voting,validation,recall,1.0
10,Voting,test,recall,1.0
10,Voting,train,f1,0.8468214378828888
10,Voting,validation,f1,0.846845912520418
10,Voting,test,f1,0.8471926304930457
10,Voting,train,roc_auc,0.5
10,Voting,validation,roc_auc,0.5
10,Voting,test,roc_auc,0.5
10,AdaBoost,train,accuracy,0.7343367850406586
10,AdaBoost,validation,accuracy,0.7343735947477291
10,AdaBoost,test,accuracy,0.7348952243906827
10,AdaBoost,train,precision,0.7343367850406586
10,AdaBoost,validation,precision,0.7343735947477291
10,AdaBoost,test,precision,0.7348952243906827
10,AdaBoost,train,recall,1.0
10,AdaBoost,validation,recall,1.0
10,AdaBoost,test,recall,1.0
10,AdaBoost,train,f1,0.8468214378828888
10,AdaBoost,validation,f1,0.846845912520418
10,AdaBoost,test,f1,0.8471926304930457
10,AdaBoost,train,roc_auc,0.5
10,AdaBoost,validation,roc_auc,0.5
10,AdaBoost,test,roc_auc,0.5
11,Logistic,train,accuracy,0.7085951259727444
11,Logistic,validation,accuracy,0.710293191833798
11,Logistic,test,accuracy,0.7094343016458314
11,Logistic,train,precision,0.7334853916071208
11,Logistic,validation,precision,0.7347418397626113
11,Logistic,test,precision,0.7343046030978194
11,Logistic,train,recall,0.9474219579239584
11,Logistic,validation,recall,0.9476149654032208
11,Logistic,test,recall,0.9474257462092937
11,Logistic,train,f1,0.8268393448560991
11,Logistic,validation,f1,0.8277106983834089
11,Logistic,test,f1,0.827361041348281
11,Logistic,train,roc_auc,0.4979302358807593
11,Logistic,validation,roc_auc,0.5008939902350453
11,Logistic,test,roc_auc,0.4985627560642424
11,SVC,train,accuracy,0.7092046916571942
11,SVC,validation,accuracy,0.7103606439428006
11,SVC,test,accuracy,0.7097490781545103
11,SVC,train,precision,0.732222597176334
11,SVC,validation,precision,0.7330897949563988
11,SVC,test,precision,0.7329174989635548
11,SVC,train,recall,0.9522426040334212
11,SVC,validation,recall,0.952329924683118
11,SVC,test,recall,0.9519415515279086
11,SVC,train,f1,0.8278634099019095
11,SVC,validation,f1,0.8284504341341288
11,SVC,test,f1,0.8281934573717693
11,SVC,train,roc_auc,0.4948252826074518
11,SVC,validation,roc_auc,0.4968607470038241
11,SVC,test,roc_auc,0.495155224656311
11,Decision Tree,train,accuracy,0.7851330926714716
11,Decision Tree,validation,accuracy,0.7842656713733249
11,Decision Tree,test,accuracy,0.7847738105944779
11,Decision Tree,train,precision,0.8778785764131193
11,Decision Tree,validation,precision,0.8770966159882295
11,Decision Tree,test,precision,0.878124754600424
11,Decision Tree,train,recall,0.8217075361293308
11,Decision Tree,validation,recall,0.8213214132631192
11,Decision Tree,test,recall,0.8210933388812062
11,Decision Tree,train,f1,0.8488648344696703
11,Decision Tree,validation,f1,0.8482931996774551
11,Decision Tree,test,f1,0.8486519646595286
11,Decision Tree,train,roc_auc,0.752871428233368
11,Decision Tree,validation,roc_auc,0.7515697975406506
11,Decision Tree,test,roc_auc,0.7525930106557879
11,Random Forest,train,accuracy,0.7851330926714716
11,Random Forest,validation,accuracy,0.7842656713733249
11,Random Forest,test,accuracy,0.7847738105944779
11,Random Forest,train,precision,0.8778785764131193
11,Random Forest,validation,precision,0.8770966159882295
11,Random Forest,test,precision,0.878124754600424
11,Random Forest,train,recall,0.8217075361293308
11,Random Forest,validation,recall,0.8213214132631192
11,Random Forest,test,recall,0.8210933388812062
11,Random Forest,train,f1,0.8488648344696703
11,Random Forest,validation,f1,0.8482931996774551
11,Random Forest,test,f1,0.8486519646595286
11,Random Forest,train,roc_auc,0.752871428233368
11,Random Forest,validation,roc_auc,0.7515697975406506
11,Random Forest,test,roc_auc,0.7525930106557879
11,Voting,train,accuracy,0.7600009992880072
11,Voting,validation,accuracy,0.7602527205683964
11,Voting,test,accuracy,0.7596276643583056
11,Voting,train,precision,0.8847930927193528
11,Voting,validation,precision,0.8854199516451172
11,Voting,test,precision,0.8853366597522004
11,Voting,train,recall,0.7739501401627521
11,Voting,validation,recall,0.7736513379462372
11,Voting,test,recall,0.7730348904091149
11,Voting,train,f1,0.8256681619557801
11,Voting,validation,f1,0.8257708207382233
11,Voting,test,f1,0.825383343895571
11,Voting,train,roc_auc,0.7476967108408198
11,Voting,validation,roc_auc,0.7484305445444747
11,Voting,test,roc_auc,0.7477482353120989
11,AdaBoost,train,accuracy,0.7085951259727444
11,AdaBoost,validation,accuracy,0.710293191833798
11,AdaBoost,test,accuracy,0.7094343016458314
11,AdaBoost,train,precision,0.7334853916071208
11,AdaBoost,validation,precision,0.7347418397626113
11,AdaBoost,test,precision,0.7343046030978194
11,AdaBoost,train,recall,0.9474219579239584
11,AdaBoost,validation,recall,0.9476149654032208
11,AdaBoost,test,recall,0.9474257462092937
11,AdaBoost,train,f1,0.8268393448560991
11,AdaBoost,validation,f1,0.8277106983834089
11,AdaBoost,test,f1,0.827361041348281
11,AdaBoost,train,roc_auc,0.4979302358807593
11,AdaBoost,validation,roc_auc,0.5008939902350453
11,AdaBoost,test,roc_auc,0.4985627560642424
12,Logistic,train,accuracy,0.7343367850406586
12,Logistic,validation,accuracy,0.7343735947477291
12,Logistic,test,accuracy,0.7348952243906827
12,Logistic,train,precision,0.7343367850406586
12,Logistic,validation,precision,0.7343735947477291
12,Logistic,test,precision,0.7348952243906827
12,Logistic,train,recall,1.0
12,Logistic,validation,recall,1.0
12,Logistic,test,recall,1.0
12,Logistic,train,f1,0.8468214378828888
12,Logistic,validation,f1,0.846845912520418
12,Logistic,test,f1,0.8471926304930457
12,Logistic,train,roc_auc,0.5
12,Logistic,validation,roc_auc,0.5
12,Logistic,test,roc_auc,0.5
12,SVC,train,accuracy,0.7343367850406586
12,SVC,validation,accuracy,0.7343735947477291
12,SVC,test,accuracy,0.7348952243906827
12,SVC,train,precision,0.7343367850406586
12,SVC,validation,precision,0.7343735947477291
12,SVC,test,precision,0.7348952243906827
12,SVC,train,recall,1.0
12,SVC,validation,recall,1.0
12,SVC,test,recall,1.0
12,SVC,train,f1,0.8468214378828888
12,SVC,validation,f1,0.846845912520418
12,SVC,test,f1,0.8471926304930457
12,SVC,train,roc_auc,0.5
12,SVC,validation,roc_auc,0.5
12,SVC,test,roc_auc,0.5
12,Decision Tree,train,accuracy,0.7343367850406586
12,Decision Tree,validation,accuracy,0.7343735947477291
12,Decision Tree,test,accuracy,0.7348952243906827
12,Decision Tree,train,precision,0.7343367850406586
12,Decision Tree,validation,precision,0.7343735947477291
12,Decision Tree,test,precision,0.7348952243906827
12,Decision Tree,train,recall,1.0
12,Decision Tree,validation,recall,1.0
12,Decision Tree,test,recall,1.0
12,Decision Tree,train,f1,0.8468214378828888
12,Decision Tree,validation,f1,0.846845912520418
12,Decision Tree,test,f1,0.8471926304930457
12,Decision Tree,train,roc_auc,0.5
12,Decision Tree,validation,roc_auc,0.5
12,Decision Tree,test,roc_auc,0.5
12,Random Forest,train,accuracy,0.7343367850406586
12,Random Forest,validation,accuracy,0.7343735947477291
12,Random Forest,test,accuracy,0.7348952243906827
12,Random Forest,train,precision,0.7343367850406586
12,Random Forest,validation,precision,0.7343735947477291
12,Random Forest,test,precision,0.7348952243906827
12,Random Forest,train,recall,1.0
12,Random Forest,validation,recall,1.0
12,Random Forest,test,recall,1.0
12,Random Forest,train,f1,0.8468214378828888
12,Random Forest,validation,f1,0.846845912520418
12,Random Forest,test,f1,0.8471926304930457
12,Random Forest,train,roc_auc,0.5
12,Random Forest,validation,roc_auc,0.5
12,Random Forest,test,roc_auc,0.5
12,Voting,train,accuracy,0.7343367850406586
12,Voting,validation,accuracy,0.7343735947477291
12,Voting,test,accuracy,0.7348952243906827
12,Voting,train,precision,0.7343367850406586
12,Voting,validation,precision,0.7343735947477291
12,Voting,test,precision,0.7348952243906827
12,Voting,train,recall,1.0
12,Voting,validation,recall,1.0
12,Voting,test,recall,1.0
12,Voting,train,f1,0.8468214378828888
12,Voting,validation,f1,0.846845912520418
12,Voting,test,f1,0.8471926304930457
12,Voting,train,roc_auc,0.5
12,Voting,validation,roc_auc,0.5
12,Voting,test,roc_auc,0.5
12,AdaBoost,train,accuracy,0.7343367850406586
12,AdaBoost,validation,accuracy,0.7343735947477291
12,AdaBoost,test,accuracy,0.7348952243906827
12,AdaBoost,train,precision,0.7343367850406586
12,AdaBoost,validation,precision,0.7343735947477291
12,AdaBoost,test,precision,0.7348952243906827
12,AdaBoost,train,recall,1.0
12,AdaBoost,validation,recall,1.0
12,AdaBoost,test,recall,1.0
12,AdaBoost,train,f1,0.8468214378828888
12,AdaBoost,validation,f1,0.846845912520418
12,AdaBoost,test,f1,0.8471926304930457
12,AdaBoost,train,roc_auc,0.5
12,AdaBoost,validation,roc_auc,0.5
12,AdaBoost,test,roc_auc,0.5
13,Logistic,train,accuracy,0.7343367850406586
13,Logistic,validation,accuracy,0.7343735947477291
13,Logistic,test,accuracy,0.7348952243906827
13,Logistic,train,precision,0.7343367850406586
13,Logistic,validation,precision,0.7343735947477291
13,Logistic,test,precision,0.7348952243906827
13,Logistic,train,recall,1.0
13,Logistic,validation,recall,1.0
13,Logistic,test,recall,1.0
13,Logistic,train,f1,0.8468214378828888
13,Logistic,validation,f1,0.846845912520418
13,Logistic,test,f1,0.8471926304930457
